-6.283185307179586,1.0
-5.497787143782138,0.7071067794362279
-4.71238898038469,3.354368716915243E-4
-3.9269908169872414,-0.7071067870683002
-3.141592653589793,-0.9999999999999997
-2.356194490192345,-0.7071067870683002
-1.5707963267948966,3.354368716915243E-4
-0.7853981633974483,0.7071067794362279
0.0,1.0
0.7853981633974483,0.7071067794362279
1.5707963267948966,3.354368716915243E-4
2.356194490192345,-0.7071067870683002
3.141592653589793,-0.9999999999999997
3.9269908169872414,-0.7071067870683002
4.71238898038469,3.354368716915243E-4
5.497787143782138,0.7071067794362279
6.283185307179586,1.0
